source_file,requirement_text,label,reasons
0000 - inventory.pdf,Any administrative level user can delegate another user to execute some or all his authorized actions.,1,"undefined_quantity,weak_modal"
0000 - inventory.pdf,Web interface should use clear and consistence terminology in such a way that user;,1,weak_modal
0000 - inventory.pdf,Availability The Application should be available always at working hours.,1,weak_modal
0000 - inventory.pdf,Any maintenance or backup operation should be conducted out of working time 6.3.,1,weak_modal
0000 - inventory.pdf,"Portability The Application should be installed in any Microsoft or Unix platform Web application should available to run on browsers like IE, Firefox, Chrome, Opera or Safari 6.4.",1,weak_modal
0000 - inventory.pdf,Security All user are authenticated by user name and a password Permission are assigned to user according to their roles Only IT team member can access and maintain data base servers locally Query is killed if takes more than 1 min Backup operation are executed periodically 6.5.,1,weak_modal
0000 - inventory.pdf,CRQ.UC Description The use case describes the activity of creating a new request that the User can do.,1,weak_modal
0000 - inventory.pdf,The use case presents request process that can be done by User.,1,weak_modal
0000 - inventory.pdf,User can add as many assets as he wants to the list by clicking add another asset button 5.,1,"undefined_quantity,weak_modal,missing_actor"
0000 - inventory.pdf,The use case presents all the approval or denial of a user request that can be done by an Inventory Admin.,1,weak_modal
0000 - inventory.pdf,"CHP.UC Description The use case describes the modification that Department, Facutly or University Admininistrator can do to a user permissions.",1,weak_modal
0000 - inventory.pdf,SRCH.UC Description The use case describes the search operation that only authorised users can do.,1,weak_modal
0000 - inventory.pdf,The use case presents search and advanced search that can be done by the User.,1,weak_modal
0000 - inventory.pdf,REP.UC Description The use case describes the creation of reports that the User can do.,1,weak_modal
0000 - inventory.pdf,The use case presents reports that can be created by the User.,1,weak_modal
0000 - inventory.pdf,Three reports can be created Reports  User Permission Report  Request Report  Assets By Location Report Preconditions 1.,1,weak_modal
1995 - gemini.pdf,An on-site observer might have privileges that allow the monitoring of systems that are allocated to others.,1,"vague_term,weak_modal"
1995 - gemini.pdf,"If this document is viewed as presenting a set of standards for software development, then the software used with the Gemini telescopes can be viewed as falling into the following categories:",1,"vague_term,weak_modal"
1995 - gemini.pdf,This software falls under the speciﬁcations presented here and this document can be viewed as a guide to developing that software.,1,weak_modal
1995 - gemini.pdf,"All software will be maintained under a version control system, and must include facilities for easy (nearly automatic) inclusion into the Gemini software environment.",1,vague_term
1995 - gemini.pdf,"This is a special, read-only case of the observing mode that can be invoked on a subsystem basis.",1,weak_modal
1995 - gemini.pdf,Under no circumstances should monitoring affect the performance of an ongoing observation.,1,weak_modal
1995 - gemini.pdf,Under no circumstances should testing affect the performance of an ongoing observation.,1,weak_modal
1995 - gemini.pdf,Under no circumstances should administrative access affect the performance of an ongoing observation.,1,weak_modal
1995 - gemini.pdf,Users of the system will be located at one or more facilities.,0,
1995 - gemini.pdf,Does this statement mean that the Gemini system has to support remote operations at a level which depends on the remote site’s capability?,0,
1995 - gemini.pdf,"Support Maintenance, test Monitoring, operation, testing Must allow full access to all subsystems.",1,vague_term
1995 - gemini.pdf,"USER-LEVEL REQUIREMENTS Also, from a human engineering perspective, user interfaces for different access levels should be uniform across all subsystems, though different access levels should present different ‘look-and-feels’.",1,weak_modal
1995 - gemini.pdf,"It should also be noted that what the system has to guarantee in terms of operations must fulﬁll all possible requirements, but it does not mean that all features will be made available to all users at all locations at all times.",1,"weak_modal,missing_actor"
1995 - gemini.pdf,"To allow observing astronomers to achieve this objective, the system must offer to a user an interface which, while fulﬁlling the various operational requirements in the different modes and offering status information both automatically and on request at any required level, is still simple to learn and secure in its use.",1,"vague_term,undefined_quantity"
1995 - gemini.pdf,"• Privileges Developer Maintenance, test Monitoring, testing Must allow full access to each subsystem in test.",1,vague_term
1995 - gemini.pdf,TABLE 2 - 2 User-level requirements USER-LEVEL REQUIREMENTS Observing astronomers shall have no privileges as far as the direct control of the telescope is concerned.,0,
1995 - gemini.pdf,They shall not be able to send control commands directly but they must be able to enquire about the status of the telescope or any subsystem at any time.,1,missing_actor
1995 - gemini.pdf,• Operation mode Traditional interactive operation shall normally be replaced by operation via an automatic sequencer.,0,
1995 - gemini.pdf,"A certain degree of interaction shall be provided, meaning in this case that the user will interact with the scheduler program, rather than with the control programs directly.",0,
